Row_Number,City_Name,City_Canonical_Name,Lat_Lon,Start_Time,End_Time,Temperature,Pressure,Humidity,Weather_ID
303941,Heart of Missoula,"Heart of Missoula,Montana,United States","46.87077,-113.99145",1394679600,1394690399,274.15,863.81,66,800
303942,Heart of Missoula,"Heart of Missoula,Montana,United States","46.87077,-113.99145",1394690400,1394701199,271.15,862.7,62,800
303943,Heart of Missoula,"Heart of Missoula,Montana,United States","46.87077,-113.99145",1394701200,1394711999,270.85,862.08,66,800
303944,Heart of Missoula,"Heart of Missoula,Montana,United States","46.87077,-113.99145",1394712000,1394722799,270.99,860.65,68,800
303945,Central Business District,"Central Business District,Alabama,United States","30.69262,-88.04509",1394679600,1394690399,281.56,1027.06,69,800
303946,Central Business District,"Central Business District,Alabama,United States","30.69262,-88.04509",1394690400,1394701199,279.16,1029.77,67,800
303947,Central Business District,"Central Business District,Alabama,United States","30.69262,-88.04509",1394701200,1394711999,277.56,1031.65,69,800
303948,Central Business District,"Central Business District,Alabama,United States","30.69262,-88.04509",1394712000,1394722799,276.45,1034.04,68,800
303949,Lyons Park,"Lyons Park,Alabama,United States","30.6931,-88.07428",1394679600,1394690399,282.39,1028.52,67,800
303950,Lyons Park,"Lyons Park,Alabama,United States","30.6931,-88.07428",1394690400,1394701199,279.89,1031.06,68,800
303951,Lyons Park,"Lyons Park,Alabama,United States","30.6931,-88.07428",1394701200,1394711999,278.04,1032.95,68,800
303952,Lyons Park,"Lyons Park,Alabama,United States","30.6931,-88.07428",1394712000,1394722799,276.87,1035.1,70,800
303953,Bolton,"Bolton,Alabama,United States","42.43343,-71.607841",1394679600,1394690399,274.73,984.91,97,501
303954,Bolton,"Bolton,Alabama,United States","42.43343,-71.607841",1394690400,1394701199,273.05,983.56,100,501
303955,Bolton,"Bolton,Alabama,United States","42.43343,-71.607841",1394701200,1394711999,267.78,987.23,91,500
303956,Bolton,"Bolton,Alabama,United States","42.43343,-71.607841",1394712000,1394722799,264.34,992.38,74,600
303957,Downtown Modesto,"Downtown Modesto,California,United States","37.6388,-120.9965",1394679600,1394690399,289.13,996.59,69,800
303958,Downtown Modesto,"Downtown Modesto,California,United States","37.6388,-120.9965",1394690400,1394701199,284.42,997.26,69,800
303959,Downtown Modesto,"Downtown Modesto,California,United States","37.6388,-120.9965",1394701200,1394711999,281.95,996.72,68,800
303960,Downtown Modesto,"Downtown Modesto,California,United States","37.6388,-120.9965",1394712000,1394722799,280.18,995.78,59,800
303961,Upper Montclair,"Upper Montclair,New Jersey,United States","40.84621,-74.201263",1394679600,1394690399,273.12,982.48,99,500
303962,Upper Montclair,"Upper Montclair,New Jersey,United States","40.84621,-74.201263",1394690400,1394701199,262.86,988.91,83,802
303963,Upper Montclair,"Upper Montclair,New Jersey,United States","40.84621,-74.201263",1394701200,1394711999,258.65,993.55,75,802
303964,Upper Montclair,"Upper Montclair,New Jersey,United States","40.84621,-74.201263",1394712000,1394722799,257.03,998.45,71,802
303965,Old Mountain View,"Old Mountain View,California,United States","37.39021,-122.07773",1394679600,1394690399,291.37,1018.71,66,800
303966,Old Mountain View,"Old Mountain View,California,United States","37.39021,-122.07773",1394690400,1394701199,288.89,1019.39,76,800
303967,Old Mountain View,"Old Mountain View,California,United States","37.39021,-122.07773",1394701200,1394711999,287.3,1019.17,82,800
303968,Old Mountain View,"Old Mountain View,California,United States","37.39021,-122.07773",1394712000,1394722799,285.61,1017.99,93,800
303969,Cuesta Park,"Cuesta Park,California,United States","37.37721,-122.08144",1394679600,1394690399,291.37,1018.71,66,800
303970,Cuesta Park,"Cuesta Park,California,United States","37.37721,-122.08144",1394690400,1394701199,288.89,1019.39,76,800
303971,Cuesta Park,"Cuesta Park,California,United States","37.37721,-122.08144",1394701200,1394711999,287.3,1019.17,82,800
303972,Cuesta Park,"Cuesta Park,California,United States","37.37721,-122.08144",1394712000,1394722799,285.61,1017.99,93,800
303973,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394679600,1394690399,271.82,978.75,96,500
303974,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394690400,1394701199,262.97,983.31,84,500
303975,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394701200,1394711999,258.26,988.2,69,600
303976,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394712000,1394722799,256.25,993.27,61,600
303977,Deer Park,"Deer Park,Virginia,United States","29.705231,-95.123817",1394679600,1394690399,285.43,1035.17,37,800
303978,Deer Park,"Deer Park,Virginia,United States","29.705231,-95.123817",1394690400,1394701199,283.14,1036.9,39,800
303979,Deer Park,"Deer Park,Virginia,United States","29.705231,-95.123817",1394701200,1394711999,280.6,1037.73,45,800
303980,Deer Park,"Deer Park,Virginia,United States","29.705231,-95.123817",1394712000,1394722799,277.4,1038.99,58,800
303981,Downtown,"Downtown,Washington,United States","48.74824,-122.48145",1394679600,1394690399,281.15,1010.12,89,800
303982,Downtown,"Downtown,Washington,United States","48.74824,-122.48145",1394690400,1394701199,279.07,1009.9,95,804
303983,Downtown,"Downtown,Washington,United States","48.74824,-122.48145",1394701200,1394711999,279.99,1009.36,90,803
303984,Downtown,"Downtown,Washington,United States","48.74824,-122.48145",1394712000,1394722799,279.39,1008.51,92,803
303985,Westmore,"Westmore,Utah,United States","40.27845,-111.69523",1394679600,1394690399,275.19,820.77,47,800
303986,Westmore,"Westmore,Utah,United States","40.27845,-111.69523",1394690400,1394701199,270.03,820.95,61,800
303987,Westmore,"Westmore,Utah,United States","40.27845,-111.69523",1394701200,1394711999,268.17,820.65,58,800
303988,Westmore,"Westmore,Utah,United States","40.27845,-111.69523",1394712000,1394722799,267.6,819.64,60,800
303989,Suncrest,"Suncrest,Utah,United States","40.30104,-111.71479",1394679600,1394690399,275.19,820.77,47,800
303990,Suncrest,"Suncrest,Utah,United States","40.30104,-111.71479",1394690400,1394701199,270.03,820.95,61,800
303991,Suncrest,"Suncrest,Utah,United States","40.30104,-111.71479",1394701200,1394711999,268.17,820.65,58,800
303992,Suncrest,"Suncrest,Utah,United States","40.30104,-111.71479",1394712000,1394722799,267.6,819.64,60,800
303993,Executive Hills,"Executive Hills,Kansas,United States","39.2811,-94.67156",1394679600,1394690399,275.24,999.59,71,800
303994,Executive Hills,"Executive Hills,Kansas,United States","39.2811,-94.67156",1394690400,1394701199,272,999.36,78,800
303995,Executive Hills,"Executive Hills,Kansas,United States","39.2811,-94.67156",1394701200,1394711999,272.17,998.74,75,800
303996,Executive Hills,"Executive Hills,Kansas,United States","39.2811,-94.67156",1394712000,1394722799,272.27,997.72,74,800
303997,Corporate Woods,"Corporate Woods,Kansas,United States","38.93158,-94.69757",1394679600,1394690399,276.27,1000.48,62,800
303998,Corporate Woods,"Corporate Woods,Kansas,United States","38.93158,-94.69757",1394690400,1394701199,272.63,1000.66,73,800
303999,Corporate Woods,"Corporate Woods,Kansas,United States","38.93158,-94.69757",1394701200,1394711999,272.39,999.88,69,800
304000,Corporate Woods,"Corporate Woods,Kansas,United States","38.93158,-94.69757",1394712000,1394722799,272.49,999.51,67,800
304001,Wilson,"Wilson,California,United States","35.721272,-77.915543",1394679600,1394690399,281.15,1007.45,59,500
304002,Wilson,"Wilson,California,United States","35.721272,-77.915543",1394690400,1394701199,275.65,1012.66,51,800
304003,Wilson,"Wilson,California,United States","35.721272,-77.915543",1394701200,1394711999,272.35,1016.57,47,800
304004,Wilson,"Wilson,California,United States","35.721272,-77.915543",1394712000,1394722799,269.88,1021.23,43,800
304005,Rio Lindo,"Rio Lindo,California,United States","34.2243,-119.16868",1394679600,1394690399,287.79,1010.85,78,800
304006,Rio Lindo,"Rio Lindo,California,United States","34.2243,-119.16868",1394690400,1394701199,287.29,1011.44,76,800
304007,Rio Lindo,"Rio Lindo,California,United States","34.2243,-119.16868",1394701200,1394711999,286.2,1011.14,84,800
304008,Rio Lindo,"Rio Lindo,California,United States","34.2243,-119.16868",1394712000,1394722799,284.65,1010.86,95,800
304009,Downtown,"Downtown,Colorado,United States","38.82968,-104.82464",1394679600,1394690399,271.44,819.88,62,800
304010,Downtown,"Downtown,Colorado,United States","38.82968,-104.82464",1394690400,1394701199,267.42,819.82,73,800
304011,Downtown,"Downtown,Colorado,United States","38.82968,-104.82464",1394701200,1394711999,266.16,818.55,68,800
304012,Downtown,"Downtown,Colorado,United States","38.82968,-104.82464",1394712000,1394722799,266.43,817.45,47,800
304013,Downtown,"Downtown,Maine,United States","33.77713,-118.20059",1394679600,1394690399,287.62,1025.03,95,800
304014,Downtown,"Downtown,Maine,United States","33.77713,-118.20059",1394690400,1394701199,286.32,1026.2,100,800
304015,Downtown,"Downtown,Maine,United States","33.77713,-118.20059",1394701200,1394711999,285.87,1025.81,100,802
304016,Downtown,"Downtown,Maine,United States","33.77713,-118.20059",1394712000,1394722799,285.11,1024.96,100,800
304017,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394679600,1394690399,288.66,1016.36,45,800
304018,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394690400,1394701199,283.95,1017.61,44,800
304019,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394701200,1394711999,281.89,1017.71,46,800
304020,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394712000,1394722799,279.71,1017.34,60,800
304021,Hilltop,"Hilltop,California,United States","40.57577,-122.35537",1394679600,1394690399,284.78,948.36,62,800
304022,Hilltop,"Hilltop,California,United States","40.57577,-122.35537",1394690400,1394701199,279.93,948.05,75,800
304023,Hilltop,"Hilltop,California,United States","40.57577,-122.35537",1394701200,1394711999,278.64,947.59,59,800
304024,Hilltop,"Hilltop,California,United States","40.57577,-122.35537",1394712000,1394722799,278.68,946.9,55,800
304025,Downtown Redlands,"Downtown Redlands,California,United States","34.05929,-117.18038",1394679600,1394690399,284.9,926.96,35,800
304026,Downtown Redlands,"Downtown Redlands,California,United States","34.05929,-117.18038",1394690400,1394701199,279.43,927.46,44,800
304027,Downtown Redlands,"Downtown Redlands,California,United States","34.05929,-117.18038",1394701200,1394711999,276.92,926.76,55,800
304028,Downtown Redlands,"Downtown Redlands,California,United States","34.05929,-117.18038",1394712000,1394722799,275.4,925.91,54,800
304029,Downtown,"Downtown,Washington,United States","48.74824,-122.48145",1394679600,1394690399,281.15,1010.12,89,800
304030,Downtown,"Downtown,Washington,United States","48.74824,-122.48145",1394690400,1394701199,279.07,1009.9,95,804
304031,Downtown,"Downtown,Washington,United States","48.74824,-122.48145",1394701200,1394711999,279.99,1009.36,90,803
304032,Downtown,"Downtown,Washington,United States","48.74824,-122.48145",1394712000,1394722799,279.39,1008.51,92,803
304033,Centennial,"Centennial,California,United States","33.58596,-83.612389",1394679600,1394690399,278.21,1002.67,52,800
304034,Centennial,"Centennial,California,United States","33.58596,-83.612389",1394690400,1394701199,275.22,1005.36,44,800
304035,Centennial,"Centennial,California,United States","33.58596,-83.612389",1394701200,1394711999,273.18,1007.5,43,800
304036,Centennial,"Centennial,California,United States","33.58596,-83.612389",1394712000,1394722799,272.28,1010.21,42,800
304037,Downtown,"Downtown,Nevada,United States","36.16912,-115.14039",1394679600,1394690399,287.33,919.66,31,800
304038,Downtown,"Downtown,Nevada,United States","36.16912,-115.14039",1394690400,1394701199,281.93,919.6,40,800
304039,Downtown,"Downtown,Nevada,United States","36.16912,-115.14039",1394701200,1394711999,279.68,918.82,46,800
304040,Downtown,"Downtown,Nevada,United States","36.16912,-115.14039",1394712000,1394722799,278.17,918.21,47,800
304041,Richmond Annex,"Richmond Annex,California,United States","37.90789,-122.31099",1394679600,1394690399,289.07,1022.28,58,800
304042,Richmond Annex,"Richmond Annex,California,United States","37.90789,-122.31099",1394690400,1394701199,286.1,1022.79,68,800
304043,Richmond Annex,"Richmond Annex,California,United States","37.90789,-122.31099",1394701200,1394711999,284.94,1022,72,800
304044,Richmond Annex,"Richmond Annex,California,United States","37.90789,-122.31099",1394712000,1394722799,283.81,1021.48,76,800
304045,Iron Triangle,"Iron Triangle,California,United States","38.5865,-121.52272",1394679600,1394690399,288.66,1016.36,45,800
304046,Iron Triangle,"Iron Triangle,California,United States","38.5865,-121.52272",1394690400,1394701199,283.95,1017.61,44,800
304047,Iron Triangle,"Iron Triangle,California,United States","38.5865,-121.52272",1394701200,1394711999,281.89,1017.71,46,800
304048,Iron Triangle,"Iron Triangle,California,United States","38.5865,-121.52272",1394712000,1394722799,279.71,1017.34,60,800
304049,Lead Hill,"Lead Hill,California,United States","38.74855,-121.25754",1394679600,1394690399,288.42,1016.36,45,800
304050,Lead Hill,"Lead Hill,California,United States","38.74855,-121.25754",1394690400,1394701199,283.72,1017.61,44,800
304051,Lead Hill,"Lead Hill,California,United States","38.74855,-121.25754",1394701200,1394711999,281.67,1017.71,46,800
304052,Lead Hill,"Lead Hill,California,United States","38.74855,-121.25754",1394712000,1394722799,279.51,1017.34,60,800
304053,Central Area,"Central Area,Oregon,United States","44.94157,-123.03528",1394679600,1394690399,280.97,1005.99,84,800
304054,Central Area,"Central Area,Oregon,United States","44.94157,-123.03528",1394690400,1394701199,276.67,1005.61,84,800
304055,Central Area,"Central Area,Oregon,United States","44.94157,-123.03528",1394701200,1394711999,275.02,1004.58,82,800
304056,Central Area,"Central Area,Oregon,United States","44.94157,-123.03528",1394712000,1394722799,273.96,1004.13,80,801
304057,Northeast Salem,"Northeast Salem,Oregon,United States","44.93979,-122.99112",1394679600,1394690399,280.97,1005.99,84,800
304058,Northeast Salem,"Northeast Salem,Oregon,United States","44.93979,-122.99112",1394690400,1394701199,276.67,1005.61,84,800
304059,Northeast Salem,"Northeast Salem,Oregon,United States","44.93979,-122.99112",1394701200,1394711999,275.02,1004.58,82,800
304060,Northeast Salem,"Northeast Salem,Oregon,United States","44.93979,-122.99112",1394712000,1394722799,273.96,1004.13,80,801
304061,Carousel,"Carousel,California,United States","34.10503,-117.28965",1394679600,1394690399,287.12,926.96,35,800
304062,Carousel,"Carousel,California,United States","34.10503,-117.28965",1394690400,1394701199,281.54,927.46,44,800
304063,Carousel,"Carousel,California,United States","34.10503,-117.28965",1394701200,1394711999,278.92,926.76,55,800
304064,Carousel,"Carousel,California,United States","34.10503,-117.28965",1394712000,1394722799,277.28,925.91,54,800
304065,Feldheym,"Feldheym,California,United States","34.11623,-117.2964",1394679600,1394690399,287.12,926.96,35,800
304066,Feldheym,"Feldheym,California,United States","34.11623,-117.2964",1394690400,1394701199,281.54,927.46,44,800
304067,Feldheym,"Feldheym,California,United States","34.11623,-117.2964",1394701200,1394711999,278.92,926.76,55,800
304068,Feldheym,"Feldheym,California,United States","34.11623,-117.2964",1394712000,1394722799,277.28,925.91,54,800
304069,Perris Hills,"Perris Hills,California,United States","34.12911,-117.27365",1394679600,1394690399,287.12,926.96,35,800
304070,Perris Hills,"Perris Hills,California,United States","34.12911,-117.27365",1394690400,1394701199,281.54,927.46,44,800
304071,Perris Hills,"Perris Hills,California,United States","34.12911,-117.27365",1394701200,1394711999,278.92,926.76,55,800
304072,Perris Hills,"Perris Hills,California,United States","34.12911,-117.27365",1394712000,1394722799,277.28,925.91,54,800
304073,Show Place,"Show Place,California,United States","34.08037,-117.28969",1394679600,1394690399,287.12,926.96,35,800
304074,Show Place,"Show Place,California,United States","34.08037,-117.28969",1394690400,1394701199,281.54,927.46,44,800
304075,Show Place,"Show Place,California,United States","34.08037,-117.28969",1394701200,1394711999,278.92,926.76,55,800
304076,Show Place,"Show Place,California,United States","34.08037,-117.28969",1394712000,1394722799,277.28,925.91,54,800
304077,Estudillo Estates - Glen,"Estudillo Estates - Glen,California,United States","37.73033,-122.14712",1394679600,1394690399,289.08,1022.28,58,800
304078,Estudillo Estates - Glen,"Estudillo Estates - Glen,California,United States","37.73033,-122.14712",1394690400,1394701199,286.11,1022.79,68,800
304079,Estudillo Estates - Glen,"Estudillo Estates - Glen,California,United States","37.73033,-122.14712",1394701200,1394711999,284.95,1022,72,800
304080,Estudillo Estates - Glen,"Estudillo Estates - Glen,California,United States","37.73033,-122.14712",1394712000,1394722799,283.82,1021.48,76,800
304081,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394679600,1394690399,288.66,1016.36,45,800
304082,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394690400,1394701199,283.95,1017.61,44,800
304083,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394701200,1394711999,281.89,1017.71,46,800
304084,Downtown,"Downtown,California,United States","38.57903,-121.49994",1394712000,1394722799,279.71,1017.34,60,800
304085,Downtown Riverfront,"Downtown Riverfront,Louisiana,United States","32.5142,-93.74788",1394679600,1394690399,282.17,1029.74,55,800
304086,Downtown Riverfront,"Downtown Riverfront,Louisiana,United States","32.5142,-93.74788",1394690400,1394701199,279.99,1031.06,61,800
304087,Downtown Riverfront,"Downtown Riverfront,Louisiana,United States","32.5142,-93.74788",1394701200,1394711999,277.96,1031.33,70,800
304088,Downtown Riverfront,"Downtown Riverfront,Louisiana,United States","32.5142,-93.74788",1394712000,1394722799,276.67,1031.93,76,800
304089,Near Northwest,"Near Northwest,Indiana,United States","41.68361,-86.25979",1394679600,1394690399,262.67,1004.45,78,800
304090,Near Northwest,"Near Northwest,Indiana,United States","41.68361,-86.25979",1394690400,1394701199,259.05,1005.36,62,800
304091,Near Northwest,"Near Northwest,Indiana,United States","41.68361,-86.25979",1394701200,1394711999,251.47,1005.96,39,800
304092,Near Northwest,"Near Northwest,Indiana,United States","41.68361,-86.25979",1394712000,1394722799,249.74,1007.05,23,800
304093,Lindenville,"Lindenville,California,United States","37.6423,-122.41324",1394679600,1394690399,290.48,1022.28,58,800
304094,Lindenville,"Lindenville,California,United States","37.6423,-122.41324",1394690400,1394701199,287.44,1022.79,68,800
304095,Lindenville,"Lindenville,California,United States","37.6423,-122.41324",1394701200,1394711999,286.21,1022,72,800
304096,Lindenville,"Lindenville,California,United States","37.6423,-122.41324",1394712000,1394722799,285.01,1021.48,76,800
304097,Riverside,"Riverside,Washington,United States","39.779781,-84.1241",1394679600,1394690399,266.76,995.94,84,600
304098,Riverside,"Riverside,Washington,United States","39.779781,-84.1241",1394690400,1394701199,263.56,997.5,81,802
304099,Riverside,"Riverside,Washington,United States","39.779781,-84.1241",1394701200,1394711999,261.96,998.74,80,801
304100,Riverside,"Riverside,Washington,United States","39.779781,-84.1241",1394712000,1394722799,260.75,1001.13,75,800
304101,Cliff/Cannon,"Cliff/Cannon,Washington,United States","47.64779,-117.42571",1394679600,1394690399,276.32,951.35,68,800
304102,Cliff/Cannon,"Cliff/Cannon,Washington,United States","47.64779,-117.42571",1394690400,1394701199,271.91,950.08,73,800
304103,Cliff/Cannon,"Cliff/Cannon,Washington,United States","47.64779,-117.42571",1394701200,1394711999,269.94,949.05,72,800
304104,Cliff/Cannon,"Cliff/Cannon,Washington,United States","47.64779,-117.42571",1394712000,1394722799,268.72,948.28,69,800
304105,Metro Center,"Metro Center,Massachusetts,United States","42.10746,-72.58902",1394679600,1394690399,272.93,974.29,98,501
304106,Metro Center,"Metro Center,Massachusetts,United States","42.10746,-72.58902",1394690400,1394701199,265.88,976.83,94,500
304107,Metro Center,"Metro Center,Massachusetts,United States","42.10746,-72.58902",1394701200,1394711999,260.83,981.48,69,500
304108,Metro Center,"Metro Center,Massachusetts,United States","42.10746,-72.58902",1394712000,1394722799,258.17,986.46,63,600
304109,Memorial Square,"Memorial Square,Massachusetts,United States","42.11663,-72.60396",1394679600,1394690399,272.93,974.29,98,501
304110,Memorial Square,"Memorial Square,Massachusetts,United States","42.11663,-72.60396",1394690400,1394701199,265.88,976.83,94,500
304111,Memorial Square,"Memorial Square,Massachusetts,United States","42.11663,-72.60396",1394701200,1394711999,260.83,981.48,69,500
304112,Memorial Square,"Memorial Square,Massachusetts,United States","42.11663,-72.60396",1394712000,1394722799,258.17,986.46,63,600
304113,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394679600,1394690399,271.82,978.75,96,500
304114,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394690400,1394701199,262.97,983.31,84,500
304115,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394701200,1394711999,258.26,988.2,69,600
304116,Downtown,"Downtown,Connecticut,United States","41.17774,-73.19088",1394712000,1394722799,256.25,993.27,61,600
304117,Civic Center,"Civic Center,California,United States","37.95941,-121.29026",1394679600,1394690399,287.75,1016.36,45,800
304118,Civic Center,"Civic Center,California,United States","37.95941,-121.29026",1394690400,1394701199,283.08,1017.61,44,800
304119,Civic Center,"Civic Center,California,United States","37.95941,-121.29026",1394701200,1394711999,281.07,1017.71,46,800
304120,Civic Center,"Civic Center,California,United States","37.95941,-121.29026",1394712000,1394722799,278.94,1017.34,60,800
304121,Heritage District,"Heritage District,California,United States","37.3737,-122.02834",1394679600,1394690399,290.42,992.05,57,800
304122,Heritage District,"Heritage District,California,United States","37.3737,-122.02834",1394690400,1394701199,285.09,992.8,61,800
304123,Heritage District,"Heritage District,California,United States","37.3737,-122.02834",1394701200,1394711999,282.46,992.26,68,800
304124,Heritage District,"Heritage District,California,United States","37.3737,-122.02834",1394712000,1394722799,280.57,991.4,71,800
304125,Birdland Neighbors,"Birdland Neighbors,California,United States","37.34124,-122.0054",1394679600,1394690399,290.73,992.05,57,800
304126,Birdland Neighbors,"Birdland Neighbors,California,United States","37.34124,-122.0054",1394690400,1394701199,285.39,992.8,61,800
304127,Birdland Neighbors,"Birdland Neighbors,California,United States","37.34124,-122.0054",1394701200,1394711999,282.74,992.26,68,800
304128,Birdland Neighbors,"Birdland Neighbors,California,United States","37.34124,-122.0054",1394712000,1394722799,280.84,991.4,71,800
304129,Midtown,"Midtown,Florida,United States","35.87952,-84.564102",1394679600,1394690399,272.71,989.13,51,801
304130,Midtown,"Midtown,Florida,United States","35.87952,-84.564102",1394690400,1394701199,269.77,991.66,48,800
304131,Midtown,"Midtown,Florida,United States","35.87952,-84.564102",1394701200,1394711999,268.43,992.91,54,800
304132,Midtown,"Midtown,Florida,United States","35.87952,-84.564102",1394712000,1394722799,267.47,995.21,52,800
304133,Lafayette Park,"Lafayette Park,Florida,United States","26.6879,-80.05251",1394679600,1394690399,296,1023.82,91,801
304134,Lafayette Park,"Lafayette Park,Florida,United States","26.6879,-80.05251",1394690400,1394701199,294.77,1024.5,93,800
304135,Lafayette Park,"Lafayette Park,Florida,United States","26.6879,-80.05251",1394701200,1394711999,292.35,1025.49,97,802
304136,Lafayette Park,"Lafayette Park,Florida,United States","26.6879,-80.05251",1394712000,1394722799,292.16,1027.88,92,804
304137,Center City,"Center City,Ohio,United States","45.393848,-92.816597",1394679600,1394690399,264.14,997.32,59,800
304138,Center City,"Center City,Ohio,United States","45.393848,-92.816597",1394690400,1394701199,266.34,995.72,69,800
304139,Center City,"Center City,Ohio,United States","45.393848,-92.816597",1394701200,1394711999,266.99,993.64,76,801
304140,Center City,"Center City,Ohio,United States","45.393848,-92.816597",1394712000,1394722799,267.12,991.48,73,800
304141,Warren Sherman,"Warren Sherman,Ohio,United States","41.66338,-83.54212",1394679600,1394690399,260.29,1005.34,77,800
304142,Warren Sherman,"Warren Sherman,Ohio,United States","41.66338,-83.54212",1394690400,1394701199,253.68,1006.34,59,800
304143,Warren Sherman,"Warren Sherman,Ohio,United States","41.66338,-83.54212",1394701200,1394711999,253.37,1007.33,60,800
304144,Warren Sherman,"Warren Sherman,Ohio,United States","41.66338,-83.54212",1394712000,1394722799,249.09,1009.72,44,800
304145,Old Town,"Old Town,Kansas,United States","44.934231,-68.645309",1394679600,1394690399,267.15,997.48,91,502
304146,Old Town,"Old Town,Kansas,United States","44.934231,-68.645309",1394690400,1394701199,266.13,993.04,96,502
304147,Old Town,"Old Town,Kansas,United States","44.934231,-68.645309",1394701200,1394711999,263.47,991.53,100,501
304148,Old Town,"Old Town,Kansas,United States","44.934231,-68.645309",1394712000,1394722799,261.69,993.02,100,600
304149,Downtown,"Downtown,Kansas,United States","39.18198,-96.56175",1394679600,1394690399,277.07,988.32,46,800
304150,Downtown,"Downtown,Kansas,United States","39.18198,-96.56175",1394690400,1394701199,274.85,987.69,50,800
304151,Downtown,"Downtown,Kansas,United States","39.18198,-96.56175",1394701200,1394711999,274.93,987.07,49,800
304152,Downtown,"Downtown,Kansas,United States","39.18198,-96.56175",1394712000,1394722799,273.85,986.7,47,800
304153,Walteria,"Walteria,California,United States","33.79885,-118.34653",1394679600,1394690399,288.73,1025.03,95,800
304154,Walteria,"Walteria,California,United States","33.79885,-118.34653",1394690400,1394701199,287.37,1026.2,100,800
304155,Walteria,"Walteria,California,United States","33.79885,-118.34653",1394701200,1394711999,286.87,1025.81,100,802
304156,Walteria,"Walteria,California,United States","33.79885,-118.34653",1394712000,1394722799,286.05,1024.96,100,800
304157,Delthome,"Delthome,California,United States","33.84316,-118.34891",1394679600,1394690399,288.73,1025.03,95,800
304158,Delthome,"Delthome,California,United States","33.84316,-118.34891",1394690400,1394701199,287.37,1026.2,100,800
304159,Delthome,"Delthome,California,United States","33.84316,-118.34891",1394701200,1394711999,286.87,1025.81,100,802
304160,Delthome,"Delthome,California,United States","33.84316,-118.34891",1394712000,1394722799,286.05,1024.96,100,800
304161,Brazos,"Brazos,Texas,United States","31.55326,-97.13302",1394679600,1394690399,280.77,1016.36,40,800
304162,Brazos,"Brazos,Texas,United States","31.55326,-97.13302",1394690400,1394701199,277.06,1017.28,56,800
304163,Brazos,"Brazos,Texas,United States","31.55326,-97.13302",1394701200,1394711999,274.35,1016.98,70,801
304164,Brazos,"Brazos,Texas,United States","31.55326,-97.13302",1394712000,1394722799,273.33,1017.34,76,801
304165,Banks Square,"Banks Square,Massachusetts,United States","42.3763,-71.24928",1394679600,1394690399,275.34,984.91,97,501
304166,Banks Square,"Banks Square,Massachusetts,United States","42.3763,-71.24928",1394690400,1394701199,273.63,983.56,100,501
304167,Banks Square,"Banks Square,Massachusetts,United States","42.3763,-71.24928",1394701200,1394711999,268.33,987.23,91,500
304168,Banks Square,"Banks Square,Massachusetts,United States","42.3763,-71.24928",1394712000,1394722799,264.86,992.38,74,600
304169,Central Business District,"Central Business District,Massachusetts,United States","42.26618,-71.79552",1394679600,1394690399,273.68,966.92,99,501
304170,Central Business District,"Central Business District,Massachusetts,United States","42.26618,-71.79552",1394690400,1394701199,268.64,967.43,100,501
304171,Central Business District,"Central Business District,Massachusetts,United States","42.26618,-71.79552",1394701200,1394711999,263.84,971.26,76,601
304172,Central Business District,"Central Business District,Massachusetts,United States","42.26618,-71.79552",1394712000,1394722799,260.89,975.68,61,600
304173,Piedmont,"Piedmont,Massachusetts,United States","33.924549,-85.611351",1394679600,1394690399,276.66,998.69,53,800
304174,Piedmont,"Piedmont,Massachusetts,United States","33.924549,-85.611351",1394690400,1394701199,274.76,1000.74,47,800
304175,Piedmont,"Piedmont,Massachusetts,United States","33.924549,-85.611351",1394701200,1394711999,274.02,1001.74,50,800
304176,Piedmont,"Piedmont,Massachusetts,United States","33.924549,-85.611351",1394712000,1394722799,273.56,1003.8,47,800
304177,Main Middle,"Main Middle,Massachusetts,United States","42.26059,-71.8129",1394679600,1394690399,273.68,966.92,99,501
304178,Main Middle,"Main Middle,Massachusetts,United States","42.26059,-71.8129",1394690400,1394701199,268.64,967.43,100,501
304179,Main Middle,"Main Middle,Massachusetts,United States","42.26059,-71.8129",1394701200,1394711999,263.84,971.26,76,601
304180,Main Middle,"Main Middle,Massachusetts,United States","42.26059,-71.8129",1394712000,1394722799,260.89,975.68,61,600
304181,Ludlow,"Ludlow,New York,United States","42.160091,-72.475922",1394679600,1394690399,271.97,974.29,98,501
304182,Ludlow,"Ludlow,New York,United States","42.160091,-72.475922",1394690400,1394701199,264.97,976.83,94,500
304183,Ludlow,"Ludlow,New York,United States","42.160091,-72.475922",1394701200,1394711999,259.96,981.48,69,500
